Wavelength(nm)	Transmittance_Experimental(%)	Transmittance_Fit(%)	Refractive_index	Extintion_coefficient
3002.56	69.2545	93.4579	1.45066	0
3003.65	69.6012	93.4579	1.45066	0
3004.73	69.474	93.4579	1.45066	0
3005.54	69.1329	93.4579	1.45066	0
3006.63	69.6972	93.4579	1.45066	0
3007.71	70.1309	93.4579	1.45066	0
3008.8	69.6733	93.4579	1.45066	0
3009.61	69.9495	93.458	1.45066	0
3010.7	69.5683	93.458	1.45066	0
3011.78	69.8878	93.458	1.45066	0
3012.59	70.319	93.458	1.45066	0
3013.68	69.9242	93.458	1.45066	0
3014.76	70.3394	93.458	1.45066	0
3015.57	70.5127	93.458	1.45066	0
3016.66	70.654	93.458	1.45066	0
3017.74	70.413	93.458	1.45066	0
3018.56	70.5599	93.458	1.45066	0
3019.64	70.6131	93.458	1.45066	0
3020.72	70.716	93.458	1.45066	0
3021.54	70.6866	93.4581	1.45066	0
3022.62	70.6642	93.4581	1.45066	0
3023.7	70.6994	93.4581	1.45066	0
3024.79	71.4569	93.4581	1.45066	0
3025.6	71.3992	93.4581	1.45066	0
3026.68	71.2392	93.4581	1.45066	0
3027.77	71.0416	93.4581	1.45065	0
3028.58	71.677	93.4581	1.45065	0
3029.66	71.7912	93.4581	1.45065	0
3030.75	71.8383	93.4581	1.45065	0
3031.56	71.7576	93.4581	1.45065	0
3032.64	71.6319	93.4582	1.45065	0
3033.72	72.2935	93.4582	1.45065	0
3034.54	71.7176	93.4582	1.45065	0
3035.62	71.9488	93.4582	1.45065	0
3036.7	72.5109	93.4582	1.45065	0
3037.79	72.7787	93.4582	1.45065	0
3038.6	72.8316	93.4582	1.45065	0
3039.68	72.9733	93.4582	1.45065	0
3040.76	73.7014	93.4582	1.45065	0
3041.58	73.0436	93.4582	1.45065	0
3042.66	72.8913	93.4582	1.45065	0
3043.74	72.8007	93.4583	1.45065	0
3044.55	73.1721	93.4583	1.45065	0
3045.64	73.0072	93.4583	1.45065	0
3046.72	73.2677	93.4583	1.45065	0
3047.53	73.3026	93.4583	1.45065	0
3048.61	73.4862	93.4583	1.45065	0
3049.69	74.2516	93.4583	1.45065	0
3050.78	74.1288	93.4583	1.45065	0
3051.59	73.8347	93.4583	1.45065	0
3052.67	74.0213	93.4583	1.45065	0
3053.75	74.9399	93.4583	1.45065	0
3054.56	74.1129	93.4583	1.45065	0
3055.65	74.7518	93.4584	1.45065	0
3056.73	73.7846	93.4584	1.45065	0
3057.54	74.8666	93.4584	1.45065	0
3058.62	74.8123	93.4584	1.45065	0
3059.7	74.937	93.4584	1.45065	0
3060.51	74.7897	93.4584	1.45065	0
3061.59	74.8454	93.4584	1.45065	0
3062.68	74.8667	93.4584	1.45065	0
3063.76	75.1604	93.4584	1.45065	0
3064.57	75.1993	93.4584	1.45065	0
3065.65	75.3146	93.4585	1.45065	0
3066.73	74.9815	93.4585	1.45065	0
3067.54	75.9501	93.4585	1.45065	0
3068.62	75.0857	93.4585	1.45065	0
3069.7	75.1912	93.4585	1.45065	0
3070.52	75.2497	93.4585	1.45064	0
3071.6	74.6193	93.4585	1.45064	0
3072.68	75.549	93.4585	1.45064	0
3073.76	75.193	93.4585	1.45064	0
3074.57	75.1273	93.4585	1.45064	0
3075.65	75.1379	93.4585	1.45064	0
3076.73	75.7163	93.4586	1.45064	0
3077.54	76.0246	93.4586	1.45064	0
3078.62	75.8973	93.4586	1.45064	0
3079.7	75.8049	93.4586	1.45064	0
3080.51	76.107	93.4586	1.45064	0
3081.59	75.9514	93.4586	1.45064	0
3082.67	75.5186	93.4586	1.45064	0
3083.75	75.9994	93.4586	1.45064	0
3084.56	76.1974	93.4586	1.45064	0
3085.64	75.975	93.4586	1.45064	0
3086.72	75.9946	93.4587	1.45064	0
3087.54	76.0149	93.4587	1.45064	0
3088.62	75.6027	93.4587	1.45064	0
3089.7	76.4549	93.4587	1.45064	0
3090.51	76.0582	93.4587	1.45064	0
3091.59	76.2998	93.4587	1.45064	0
3092.66	76.3798	93.4587	1.45064	0
3093.74	76.5767	93.4587	1.45064	0
3094.55	76.639	93.4587	1.45064	0
3095.63	76.3897	93.4587	1.45064	0
3096.71	76.615	93.4588	1.45064	0
3097.52	76.6576	93.4588	1.45064	0
3098.6	76.3293	93.4588	1.45064	0
3099.68	76.1902	93.4588	1.45064	0
3100.76	76.5539	93.4588	1.45064	0
3101.57	77.2253	93.4588	1.45064	0
3102.65	76.7756	93.4588	1.45064	0
3103.73	76.8273	93.4588	1.45064	0
3104.54	77.3191	93.4588	1.45064	0
3105.62	76.9311	93.4588	1.45064	0
3106.7	76.8093	93.4589	1.45064	0
3107.51	76.2956	93.4589	1.45064	0
3108.59	76.9415	93.4589	1.45064	0
3109.66	77.2676	93.4589	1.45064	0
3110.74	77.2839	93.4589	1.45064	0
3111.55	76.9403	93.4589	1.45064	0
3112.63	77.155	93.4589	1.45064	0
3113.71	77.1665	93.4589	1.45064	0
3114.52	77.2727	93.4589	1.45064	0
3115.6	77.9529	93.4589	1.45063	0
3116.68	77.1879	93.459	1.45063	0
3117.75	77.214	93.459	1.45063	0
3118.56	76.9947	93.459	1.45063	0
3119.64	78.1087	93.459	1.45063	0
3120.72	76.8385	93.459	1.45063	0
3121.53	77.4188	93.459	1.45063	0
3122.61	77.4056	93.459	1.45063	0
3123.69	77.0836	93.459	1.45063	0
3124.49	76.853	93.459	1.45063	0
3125.57	77.3573	93.459	1.45063	0
3126.65	77.3901	93.4591	1.45063	0
3127.73	77.342	93.4591	1.45063	0
3128.54	77.6189	93.4591	1.45063	0
3129.61	77.1729	93.4591	1.45063	0
3130.69	76.9878	93.4591	1.45063	0
3131.5	77.7918	93.4591	1.45063	0
3132.58	77.6179	93.4591	1.45063	0
3133.66	77.8479	93.4591	1.45063	0
3134.73	77.5583	93.4591	1.45063	0
3135.54	77.7498	93.4591	1.45063	0
3136.62	77.6343	93.4592	1.45063	0
3137.7	78.3397	93.4592	1.45063	0
3138.5	77.9301	93.4592	1.45063	0
3139.58	77.9033	93.4592	1.45063	0
3140.66	77.9169	93.4592	1.45063	0
3141.73	78.6796	93.4592	1.45063	0
3142.54	78.0936	93.4592	1.45063	0
3143.62	77.5897	93.4592	1.45063	0
3144.7	77.1948	93.4592	1.45063	0
3145.5	78.758	93.4592	1.45063	0
3146.58	77.9735	93.4593	1.45063	0
3147.66	78.6599	93.4593	1.45063	0
3148.73	77.8679	93.4593	1.45063	0
3149.54	78.4218	93.4593	1.45063	0
3150.62	78.005	93.4593	1.45063	0
3151.7	78.6231	93.4593	1.45063	0
3152.5	77.9038	93.4593	1.45063	0
3153.58	77.613	93.4593	1.45063	0
3154.66	78.5011	93.4593	1.45063	0
3155.73	78.1236	93.4594	1.45063	0
3156.54	78.3727	93.4594	1.45063	0
3157.62	78.9445	93.4594	1.45063	0
3158.69	78.6063	93.4594	1.45063	0
3159.5	78.5286	93.4594	1.45063	0
3160.57	78.539	93.4594	1.45063	0
3161.65	78.5366	93.4594	1.45063	0
3162.73	78.0436	93.4594	1.45062	0
3163.53	78.0427	93.4594	1.45062	0
3164.61	78.4292	93.4595	1.45062	0
3165.68	78.4207	93.4595	1.45062	0
3166.49	78.548	93.4595	1.45062	0
3167.57	78.7326	93.4595	1.45062	0
3168.64	78.9487	93.4595	1.45062	0
3169.72	78.6124	93.4595	1.45062	0
3170.52	78.7506	93.4595	1.45062	0
3171.6	78.9268	93.4595	1.45062	0
3172.68	78.6972	93.4595	1.45062	0
3173.48	79.5449	93.4595	1.45062	0
3174.56	79.0892	93.4596	1.45062	0
3175.63	78.9461	93.4596	1.45062	0
3176.71	78.5683	93.4596	1.45062	0
3177.51	79.0485	93.4596	1.45062	0
3178.59	78.9263	93.4596	1.45062	0
3179.66	78.7286	93.4596	1.45062	0
3180.74	79.403	93.4596	1.45062	0
3181.54	79.517	93.4596	1.45062	0
3182.62	79.1888	93.4596	1.45062	0
3183.69	79.246	93.4597	1.45062	0
3184.5	79.3053	93.4597	1.45062	0
3185.57	79.1753	93.4597	1.45062	0
3186.65	79.3933	93.4597	1.45062	0
3187.72	79.5477	93.4597	1.45062	0
3188.53	79.6233	93.4597	1.45062	0
3189.6	79.3094	93.4597	1.45062	0
3190.68	79.8004	93.4597	1.45062	0
3191.48	78.8842	93.4597	1.45062	0
3192.56	79.6874	93.4598	1.45062	0
3193.63	79.5184	93.4598	1.45062	0
3194.71	79.6727	93.4598	1.45062	0
3195.51	79.4688	93.4598	1.45062	0
3196.59	80.2401	93.4598	1.45062	0
3197.66	79.5682	93.4598	1.45062	0
3198.73	80.0486	93.4598	1.45062	0
3199.54	79.6558	93.4598	1.45062	0
3200.61	80.1002	93.4598	1.45062	0
3201.69	79.5406	93.4599	1.45062	0
3202.49	80.1798	93.4599	1.45062	0
3203.56	79.8364	93.4599	1.45062	0
3204.64	79.7547	93.4599	1.45062	0
3205.71	79.8999	93.4599	1.45062	0
3206.52	80.077	93.4599	1.45062	0
3207.59	80.0371	93.4599	1.45062	0
3208.66	80.3369	93.4599	1.45062	0
3209.47	80.5641	93.4599	1.45062	0
3210.54	80.0174	93.46	1.45062	0
3211.61	80.041	93.46	1.45061	0
3212.69	80.1044	93.46	1.45061	0
3213.49	80.0977	93.46	1.45061	0
3214.57	80.8202	93.46	1.45061	0
3215.64	80.5511	93.46	1.45061	0
3216.71	79.9301	93.46	1.45061	0
3217.52	80.6042	93.46	1.45061	0
3218.59	80.59	93.4601	1.45061	0
3219.66	80.8606	93.4601	1.45061	0
3220.46	80.6015	93.4601	1.45061	0
3221.54	80.4226	93.4601	1.45061	0
3222.61	80.8473	93.4601	1.45061	0
3223.68	81.0373	93.4601	1.45061	0
3224.49	80.5853	93.4601	1.45061	0
3225.56	81.1284	93.4601	1.45061	0
3226.63	80.3588	93.4601	1.45061	0
3227.7	80.5314	93.4602	1.45061	0
3228.51	81.1241	93.4602	1.45061	0
3229.58	81.4167	93.4602	1.45061	0
3230.65	80.8382	93.4602	1.45061	0
3231.72	80.7815	93.4602	1.45061	0
3232.53	80.9788	93.4602	1.45061	0
3233.6	81.1408	93.4602	1.45061	0
3234.67	81.4102	93.4602	1.45061	0
3235.47	80.5273	93.4602	1.45061	0
3236.55	80.6625	93.4603	1.45061	0
3237.62	81.2151	93.4603	1.45061	0
3238.69	81.1242	93.4603	1.45061	0
3239.49	81.0097	93.4603	1.45061	0
3240.56	81.1181	93.4603	1.45061	0
3241.64	80.8923	93.4603	1.45061	0
3242.71	80.8524	93.4603	1.45061	0
3243.51	81.8368	93.4603	1.45061	0
3244.58	81.0217	93.4603	1.45061	0
3245.65	80.6592	93.4604	1.45061	0
3246.46	80.2998	93.4604	1.45061	0
3247.53	81.0274	93.4604	1.45061	0
3248.6	81.2185	93.4604	1.45061	0
3249.67	81.2388	93.4604	1.45061	0
3250.47	81.0821	93.4604	1.45061	0
3251.54	81.4231	93.4604	1.45061	0
3252.61	81.2011	93.4604	1.45061	0
3253.68	81.3235	93.4605	1.45061	0
3254.49	81.4467	93.4605	1.45061	0
3255.56	81.143	93.4605	1.45061	0
3256.63	81.2782	93.4605	1.45061	0
3257.7	80.9625	93.4605	1.45061	0
3258.5	80.4885	93.4605	1.45061	0
3259.57	81.7353	93.4605	1.45061	0
3260.64	81.3193	93.4605	1.45061	0
3261.71	81.1498	93.4605	1.45061	0
3262.51	81.1631	93.4606	1.4506	0
3263.58	80.6257	93.4606	1.4506	0
3264.65	81.3436	93.4606	1.4506	0
3265.46	81.5697	93.4606	1.4506	0
3266.53	81.4783	93.4606	1.4506	0
3267.6	81.5495	93.4606	1.4506	0
3268.66	81.4131	93.4606	1.4506	0
3269.47	80.3027	93.4606	1.4506	0
3270.54	81.2385	93.4607	1.4506	0
3271.61	81.4588	93.4607	1.4506	0
3272.68	82.0029	93.4607	1.4506	0
3273.48	81.2018	93.4607	1.4506	0
3274.55	81.5662	93.4607	1.4506	0
3275.62	81.9185	93.4607	1.4506	0
3276.69	81.8722	93.4607	1.4506	0
3277.49	82.1071	93.4607	1.4506	0
3278.56	82.0109	93.4607	1.4506	0
3279.63	81.7043	93.4608	1.4506	0
3280.69	81.6316	93.4608	1.4506	0
3281.5	81.408	93.4608	1.4506	0
3282.57	82.4109	93.4608	1.4506	0
3283.63	81.6572	93.4608	1.4506	0
3284.7	81.312	93.4608	1.4506	0
3285.5	81.8003	93.4608	1.4506	0
3286.57	81.733	93.4608	1.4506	0
3287.64	81.9049	93.4609	1.4506	0
3288.44	81.1151	93.4609	1.4506	0
3289.51	81.7895	93.4609	1.4506	0
3290.58	82.2217	93.4609	1.4506	0
3291.65	81.8529	93.4609	1.4506	0
3292.45	82.176	93.4609	1.4506	0
3293.52	81.955	93.4609	1.4506	0
3294.59	82.5268	93.4609	1.4506	0
3295.65	81.6602	93.461	1.4506	0
3296.46	81.5546	93.461	1.4506	0
3297.52	81.4837	93.461	1.4506	0
3298.59	81.9132	93.461	1.4506	0
3299.66	81.6756	93.461	1.4506	0
3300.46	81.7636	93.461	1.4506	0
3301.53	82.3272	93.461	1.4506	0
3302.6	81.9787	93.461	1.4506	0
3303.66	81.8765	93.4611	1.4506	0
3304.46	81.8584	93.4611	1.4506	0
3305.53	81.3881	93.4611	1.4506	0
3306.6	80.9075	93.4611	1.4506	0
3307.67	82.3264	93.4611	1.4506	0
3308.47	81.8604	93.4611	1.4506	0
3309.53	82.0148	93.4611	1.4506	0
3310.6	82.3377	93.4611	1.4506	0
3311.67	82.3714	93.4611	1.4506	0
3312.47	81.7121	93.4612	1.4506	0
3313.54	81.7527	93.4612	1.4506	0
3314.6	82.0051	93.4612	1.4506	0
3315.67	81.6521	93.4612	1.4506	0
3316.47	82.2478	93.4612	1.45059	0
3317.54	82.575	93.4612	1.45059	0
3318.6	82.4555	93.4612	1.45059	0
3319.67	81.9951	93.4612	1.45059	0
3320.47	82.7461	93.4613	1.45059	0
3321.54	82.296	93.4613	1.45059	0
3322.6	82.0539	93.4613	1.45059	0
3323.67	82.5704	93.4613	1.45059	0
3324.47	82.1466	93.4613	1.45059	0
3325.53	82.2272	93.4613	1.45059	0
3326.6	81.8411	93.4613	1.45059	0
3327.67	81.3745	93.4613	1.45059	0
3328.47	82.5677	93.4614	1.45059	0
3329.53	81.3208	93.4614	1.45059	0
3330.6	81.6663	93.4614	1.45059	0
3331.66	82.6231	93.4614	1.45059	0
3332.46	82.5737	93.4614	1.45059	0
3333.53	82.2322	93.4614	1.45059	0
3334.6	82.5435	93.4614	1.45059	0
3335.66	82.0553	93.4614	1.45059	0
3336.46	81.9761	93.4615	1.45059	0
3337.53	82.3368	93.4615	1.45059	0
3338.59	82.6441	93.4615	1.45059	0
3339.66	82.3177	93.4615	1.45059	0
3340.46	81.7269	93.4615	1.45059	0
3341.52	81.9828	93.4615	1.45059	0
3342.59	81.9211	93.4615	1.45059	0
3343.65	81.344	93.4615	1.45059	0
3344.45	81.8286	93.4616	1.45059	0
3345.52	81.4669	93.4616	1.45059	0
3346.58	81.0806	93.4616	1.45059	0
3347.65	81.7243	93.4616	1.45059	0
3348.44	81.5946	93.4616	1.45059	0
3349.51	81.3404	93.4616	1.45059	0
3350.57	81.2955	93.4616	1.45059	0
3351.64	80.8858	93.4616	1.45059	0
3352.44	81.5883	93.4617	1.45059	0
3353.5	80.6049	93.4617	1.45059	0
3354.57	81.231	93.4617	1.45059	0
3355.63	80.6452	93.4617	1.45059	0
3356.43	81.858	93.4617	1.45059	0
3357.49	81.4879	93.4617	1.45059	0
3358.56	81.3085	93.4617	1.45059	0
3359.62	80.8024	93.4617	1.45059	0
3360.42	81.3464	93.4618	1.45059	0
3361.48	80.9874	93.4618	1.45059	0
3362.55	80.7694	93.4618	1.45059	0
3363.61	81.4417	93.4618	1.45059	0
3364.68	81.0116	93.4618	1.45059	0
3365.47	81.3468	93.4618	1.45059	0
3366.54	81.3046	93.4618	1.45059	0
3367.6	80.8044	93.4618	1.45059	0
3368.67	80.9778	93.4619	1.45059	0
3369.46	81.6236	93.4619	1.45059	0
3370.53	81.2846	93.4619	1.45059	0
3371.59	81.2385	93.4619	1.45059	0
3372.65	79.4797	93.4619	1.45059	0
3373.45	81.147	93.4619	1.45058	0
3374.51	81.3107	93.4619	1.45058	0
3375.58	80.2971	93.4619	1.45058	0
3376.64	80.9221	93.462	1.45058	0
3377.44	80.5433	93.462	1.45058	0
3378.5	80.7546	93.462	1.45058	0
3379.56	80.6076	93.462	1.45058	0
3380.63	80.9294	93.462	1.45058	0
3381.42	80.4301	93.462	1.45058	0
3382.49	81.0942	93.462	1.45058	0
3383.55	80.4053	93.462	1.45058	0
3384.61	79.6572	93.4621	1.45058	0
3385.41	80.5299	93.4621	1.45058	0
3386.47	79.3201	93.4621	1.45058	0
3387.53	80.5191	93.4621	1.45058	0
3388.6	80.9485	93.4621	1.45058	0
3389.66	80.288	93.4621	1.45058	0
3390.46	80.3414	93.4621	1.45058	0
3391.52	80.2001	93.4621	1.45058	0
3392.58	80.1008	93.4622	1.45058	0
3393.64	80.1045	93.4622	1.45058	0
3394.44	79.7489	93.4622	1.45058	0
3395.5	80.3918	93.4622	1.45058	0
3396.56	79.7527	93.4622	1.45058	0
3397.62	79.8037	93.4622	1.45058	0
3398.42	79.7767	93.4622	1.45058	0
3399.48	79.9615	93.4622	1.45058	0
3400.54	79.8151	93.4623	1.45058	0
3401.61	79.2488	93.4623	1.45058	0
3402.4	79.2937	93.4623	1.45058	0
3403.46	79.3373	93.4623	1.45058	0
3404.52	78.8417	93.4623	1.45058	0
3405.59	78.6689	93.4623	1.45058	0
3406.65	78.9042	93.4623	1.45058	0
3407.44	79.0216	93.4623	1.45058	0
3408.5	78.5222	93.4624	1.45058	0
3409.57	78.3547	93.4624	1.45058	0
3410.63	79.0517	93.4624	1.45058	0
3411.42	79.082	93.4624	1.45058	0
3412.48	78.2579	93.4624	1.45058	0
3413.54	78.8715	93.4624	1.45058	0
3414.6	77.7583	93.4624	1.45058	0
3415.4	78.3611	93.4625	1.45058	0
3416.46	78.1704	93.4625	1.45058	0
3417.52	79.1858	93.4625	1.45058	0
3418.58	78.6102	93.4625	1.45058	0
3419.64	78.8054	93.4625	1.45058	0
3420.44	78.2572	93.4625	1.45058	0
3421.5	77.3763	93.4625	1.45058	0
3422.56	78.4053	93.4625	1.45058	0
3423.62	77.3612	93.4626	1.45058	0
3424.41	77.3711	93.4626	1.45058	0
3425.47	77.3378	93.4626	1.45058	0
3426.53	77.2728	93.4626	1.45058	0
3427.59	76.9392	93.4626	1.45058	0
3428.65	77.1264	93.4626	1.45058	0
3429.45	77.4031	93.4626	1.45058	0
3430.51	77.0473	93.4626	1.45058	0
3431.57	76.0003	93.4627	1.45058	0
3432.63	76.7135	93.4627	1.45057	0
3433.42	76.4192	93.4627	1.45057	0
3434.48	76.1694	93.4627	1.45057	0
3435.54	76.2726	93.4627	1.45057	0
3436.6	76.819	93.4627	1.45057	0
3437.4	76.1538	93.4627	1.45057	0
3438.46	75.532	93.4627	1.45057	0
3439.51	75.7742	93.4628	1.45057	0
3440.57	75.8804	93.4628	1.45057	0
3441.63	76.072	93.4628	1.45057	0
3442.43	74.9829	93.4628	1.45057	0
3443.49	75.1276	93.4628	1.45057	0
3444.54	74.8037	93.4628	1.45057	0
3445.6	74.7006	93.4628	1.45057	0
3446.4	75.4066	93.4629	1.45057	0
3447.46	74.9663	93.4629	1.45057	0
3448.51	75.2722	93.4629	1.45057	0
3449.57	74.8203	93.4629	1.45057	0
3450.63	74.1925	93.4629	1.45057	0
3451.43	73.9603	93.4629	1.45057	0
3452.48	74.1668	93.4629	1.45057	0
3453.54	74.924	93.4629	1.45057	0
3454.6	74.4247	93.463	1.45057	0
3455.39	73.5529	93.463	1.45057	0
3456.45	74.1757	93.463	1.45057	0
3457.51	72.9273	93.463	1.45057	0
3458.57	73.4198	93.463	1.45057	0
3459.63	73.3281	93.463	1.45057	0
3460.42	72.8458	93.463	1.45057	0
3461.48	72.8121	93.463	1.45057	0
3462.54	72.4298	93.4631	1.45057	0
3463.59	73.0796	93.4631	1.45057	0
3464.39	72.13	93.4631	1.45057	0
3465.44	71.9464	93.4631	1.45057	0
3466.5	72.0987	93.4631	1.45057	0
3467.56	71.9921	93.4631	1.45057	0
3468.62	71.3387	93.4631	1.45057	0
3469.41	71.8039	93.4632	1.45057	0
3470.47	70.7934	93.4632	1.45057	0
3471.52	71.6767	93.4632	1.45057	0
3472.58	70.8828	93.4632	1.45057	0
3473.64	70.0751	93.4632	1.45057	0
3474.43	71.0105	93.4632	1.45057	0
3475.49	70.547	93.4632	1.45057	0
3476.54	69.5794	93.4632	1.45057	0
3477.6	69.924	93.4633	1.45057	0
3478.39	69.6588	93.4633	1.45057	0
3479.45	69.9444	93.4633	1.45057	0
3480.51	69.6886	93.4633	1.45057	0
3481.56	69.0561	93.4633	1.45057	0
3482.62	68.6608	93.4633	1.45057	0
3483.41	67.8546	93.4633	1.45057	0
3484.47	67.964	93.4634	1.45057	0
3485.53	68.2207	93.4634	1.45057	0
3486.58	67.9444	93.4634	1.45057	0
3487.37	68.209	93.4634	1.45057	0
3488.43	67.5923	93.4634	1.45057	0
3489.49	66.8077	93.4634	1.45057	0
3490.54	66.3572	93.4634	1.45057	0
3491.6	66.8469	93.4634	1.45057	0
3492.39	66.155	93.4635	1.45057	0
3493.45	65.9789	93.4635	1.45057	0
3494.5	65.606	93.4635	1.45057	0
3495.56	65.2741	93.4635	1.45056	0
3496.61	65.1146	93.4635	1.45056	0
3497.4	65.7052	93.4635	1.45056	0
3498.46	65.6123	93.4635	1.45056	0
3499.51	64.9417	93.4635	1.45056	0
3500.57	64.722	93.4636	1.45056	0
3501.63	64.2459	93.4636	1.45056	0
3502.42	63.8349	93.4636	1.45056	0
3503.47	64.2474	93.4636	1.45056	0
3504.53	63.2896	93.4636	1.45056	0
3505.58	62.8386	93.4636	1.45056	0
3506.37	62.838	93.4636	1.45056	0
3507.43	63.086	93.4637	1.45056	0
3508.48	63.1001	93.4637	1.45056	0
3509.54	63.0375	93.4637	1.45056	0
3510.59	62.1396	93.4637	1.45056	0
3511.38	62.508	93.4637	1.45056	0
3512.44	61.1594	93.4637	1.45056	0
3513.49	62.0408	93.4637	1.45056	0
3514.55	61.2427	93.4637	1.45056	0
3515.6	60.6497	93.4638	1.45056	0
3516.39	61.3867	93.4638	1.45056	0
3517.45	60.0241	93.4638	1.45056	0
3518.5	60.4878	93.4638	1.45056	0
3519.55	60.2445	93.4638	1.45056	0
3520.61	59.1504	93.4638	1.45056	0
3521.4	59.7938	93.4638	1.45056	0
3522.45	58.7045	93.4639	1.45056	0
3523.51	58.888	93.4639	1.45056	0
3524.56	59.5899	93.4639	1.45056	0
3525.61	58.0115	93.4639	1.45056	0
3526.4	57.8169	93.4639	1.45056	0
3527.46	57.8887	93.4639	1.45056	0
3528.51	57.727	93.4639	1.45056	0
3529.56	58.1633	93.4639	1.45056	0
3530.62	57.9623	93.464	1.45056	0
3531.41	57.3112	93.464	1.45056	0
3532.46	57.4086	93.464	1.45056	0
3533.51	56.4465	93.464	1.45056	0
3534.57	56.4626	93.464	1.45056	0
3535.36	56.3193	93.464	1.45056	0
3536.41	56.2379	93.464	1.45056	0
3537.46	55.8804	93.4641	1.45056	0
3538.52	55.0198	93.4641	1.45056	0
3539.57	55.6108	93.4641	1.45056	0
3540.36	54.5512	93.4641	1.45056	0
3541.41	55.2136	93.4641	1.45056	0
3542.46	54.0144	93.4641	1.45056	0
3543.52	54.2736	93.4641	1.45056	0
3544.57	54.0976	93.4641	1.45056	0
3545.36	54.5086	93.4642	1.45056	0
3546.41	53.5233	93.4642	1.45056	0
3547.46	52.8775	93.4642	1.45056	0
3548.51	52.8752	93.4642	1.45056	0
3549.57	52.7513	93.4642	1.45056	0
3550.36	52.3559	93.4642	1.45056	0
3551.41	52.9904	93.4642	1.45056	0
3552.46	51.8445	93.4643	1.45056	0
3553.51	52.3331	93.4643	1.45056	0
3554.56	52.1805	93.4643	1.45056	0
3555.35	51.9583	93.4643	1.45056	0
3556.4	51.44	93.4643	1.45056	0
3557.46	51.1089	93.4643	1.45056	0
3558.51	51.2798	93.4643	1.45056	0
3559.56	50.9702	93.4643	1.45056	0
3560.61	50.0029	93.4644	1.45056	0
3561.4	50.0934	93.4644	1.45056	0
3562.45	50.1799	93.4644	1.45055	0
3563.5	49.6238	93.4644	1.45055	0
3564.55	49.9465	93.4644	1.45055	0
3565.6	50.0405	93.4644	1.45055	0
3566.39	49.4018	93.4644	1.45055	0
3567.44	49.9506	93.4645	1.45055	0
3568.49	49.7653	93.4645	1.45055	0
3569.54	49.07	93.4645	1.45055	0
3570.59	48.9366	93.4645	1.45055	0
3571.38	48.4809	93.4645	1.45055	0
3572.43	49.2035	93.4645	1.45055	0
3573.48	48.3351	93.4645	1.45055	0
3574.53	48.6481	93.4645	1.45055	0
3575.58	47.5292	93.4646	1.45055	0
3576.37	47.7154	93.4646	1.45055	0
3577.42	48.4538	93.4646	1.45055	0
3578.47	47.6863	93.4646	1.45055	0
3579.52	46.6749	93.4646	1.45055	0
3580.57	47.1392	93.4646	1.45055	0
3581.36	46.8685	93.4646	1.45055	0
3582.41	47.2294	93.4647	1.45055	0
3583.46	46.6781	93.4647	1.45055	0
3584.51	46.616	93.4647	1.45055	0
3585.56	45.7876	93.4647	1.45055	0
3586.35	46.8203	93.4647	1.45055	0
3587.4	46.3757	93.4647	1.45055	0
3588.45	45.9485	93.4647	1.45055	0
3589.5	46.3041	93.4648	1.45055	0
3590.55	45.6491	93.4648	1.45055	0
3591.59	45.7017	93.4648	1.45055	0
3592.38	45.4126	93.4648	1.45055	0
3593.43	45.5301	93.4648	1.45055	0
3594.48	45.4485	93.4648	1.45055	0
3595.53	45.2207	93.4648	1.45055	0
3596.58	44.4859	93.4648	1.45055	0
3597.36	45.2842	93.4649	1.45055	0
3598.41	44.5176	93.4649	1.45055	0
3599.46	43.7014	93.4649	1.45055	0
3600.51	43.6997	93.4649	1.45055	0
3601.56	44.2002	93.4649	1.45055	0
3602.35	43.1366	93.4649	1.45055	0
3603.39	44.6051	93.4649	1.45055	0
3604.44	43.2064	93.465	1.45055	0
3605.49	43.6904	93.465	1.45055	0
3606.54	43.6561	93.465	1.45055	0
3607.59	44.602	93.465	1.45055	0
3608.37	43.5533	93.465	1.45055	0
3609.42	43.6393	93.465	1.45055	0
3610.47	42.7474	93.465	1.45055	0
3611.52	42.6006	93.465	1.45055	0
3612.57	42.7254	93.4651	1.45055	0
3613.35	42.6474	93.4651	1.45055	0
3614.4	42.5974	93.4651	1.45055	0
3615.45	42.0025	93.4651	1.45055	0
3616.5	42.3948	93.4651	1.45055	0
3617.54	42.4475	93.4651	1.45055	0
3618.59	41.6295	93.4651	1.45055	0
3619.38	41.8682	93.4652	1.45055	0
3620.42	41.7785	93.4652	1.45055	0
3621.47	41.8997	93.4652	1.45055	0
3622.52	40.5547	93.4652	1.45055	0
3623.57	41.6521	93.4652	1.45055	0
3624.35	40.911	93.4652	1.45055	0
3625.4	40.0808	93.4652	1.45055	0
3626.44	39.6275	93.4652	1.45055	0
3627.49	40.6874	93.4653	1.45055	0
3628.54	39.7625	93.4653	1.45055	0
3629.59	39.7906	93.4653	1.45055	0
3630.37	39.8239	93.4653	1.45055	0
3631.42	39.8149	93.4653	1.45055	0
3632.46	38.6385	93.4653	1.45054	0
3633.51	39.1647	93.4653	1.45054	0
3634.56	38.7866	93.4654	1.45054	0
3635.34	38.0878	93.4654	1.45054	0
3636.39	38.2763	93.4654	1.45054	0
3637.43	36.8028	93.4654	1.45054	0
3638.48	37.4029	93.4654	1.45054	0
3639.53	38.0207	93.4654	1.45054	0
3640.57	37.2587	93.4654	1.45054	0
3641.36	36.78	93.4655	1.45054	0
